time/episodes,rollout/ep_len_mean,time/time_elapsed,rollout/ep_rew_mean,time/total_timesteps,time/fps,train/actor_loss,train/critic_loss,train/learning_rate,train/n_updates,eval/mean_reward,eval/mean_ep_length
31772,6.13,1711,2.7772930000000002,192860,112,-1.0323549807071686,0.034052674472332,0.001,192757,,
31776,6.15,1712,2.78204234,192885,112,-0.8625765740871429,0.03034601965919137,0.001,192779,,
31780,6.09,1712,2.7296985499999993,192905,112,-0.9244868755340576,0.03025071546435356,0.001,192803,,
31784,6.12,1712,2.70207175,192934,112,-0.9052573144435883,0.03409141767770052,0.001,192828,,
31788,6.08,1713,2.6710982900000007,192958,112,-1.0007131546735764,0.034008201418651476,0.001,192857,,
31792,6.09,1713,2.69767004,192981,112,-1.0672791004180908,0.036812996864318846,0.001,192880,,
31796,6.09,1713,2.7176303600000007,193005,112,-0.9806729753812155,0.030653732207914192,0.001,192904,,
31800,6.07,1713,2.69910313,193025,112,-0.8506123423576355,0.03321441588923335,0.001,192923,,
31804,6.11,1714,2.70062049,193056,112,-0.9293066412210464,0.038215148728340864,0.001,192952,,
31808,6.08,1714,2.6896650699999998,193079,112,-0.969122072060903,0.03687117372949918,0.001,192978,,
31812,6.08,1714,2.7192056300000007,193103,112,-0.966807633638382,0.0314554899930954,0.001,193001,,
31816,6.02,1714,2.6942852499999996,193126,112,-0.9210496147473654,0.04715540781617165,0.001,193024,,
31820,5.99,1715,2.67099992,193146,112,-1.0220485130945842,0.030565105378627777,0.001,193044,,
31824,6.0,1715,2.6688234099999995,193170,112,-0.8382162749767303,0.02977911978960037,0.001,193065,,
31828,6.01,1715,2.6869808199999996,193195,112,-0.8927186578512192,0.034546084968107085,0.001,193094,,
31832,6.08,1716,2.7265777099999995,193223,112,-0.9053425590197245,0.039967774972319604,0.001,193114,,
31836,6.11,1716,2.7223685300000007,193249,112,-0.9497806876897812,0.03699926380068064,0.001,193147,,
31840,6.06,1716,2.64321399,193275,112,-1.03635231256485,0.032115068100392816,0.001,193173,,
31844,6.09,1716,2.697699829999999,193298,112,-0.8781678795814514,0.035328870432244405,0.001,193196,,
31848,6.13,1717,2.74359484,193321,112,-0.8934544324874878,0.0406729094684124,0.001,193215,,
31852,6.1,1717,2.68858878,193342,112,-0.8501436412334442,0.049087554961442945,0.001,193239,,
31856,6.14,1717,2.6451008499999995,193376,112,-1.016020941734314,0.04137694980535242,0.001,193272,,
31860,6.1,1717,2.61093843,193403,112,-0.9997585713863373,0.034260972713430725,0.001,193301,,
31864,6.02,1718,2.5656780500000003,193421,112,-0.9270059168338776,0.030702607706189156,0.001,193319,,
31868,6.04,1718,2.5983319,193444,112,-1.079930305480957,0.03161842674016953,0.001,193338,,
31872,6.03,1718,2.6154337999999995,193463,112,-0.8544632196426392,0.044439840130507946,0.001,193360,,
31876,6.03,1718,2.5991107099999997,193488,112,-0.9502505540847779,0.043837235826585025,0.001,193384,,
31880,6.03,1719,2.59619089,193508,112,-0.881619910399119,0.04603682334224383,0.001,193407,,
31884,5.93,1719,2.5522282900000004,193527,112,-0.8230847716331482,0.03768545165657997,0.001,193425,,
31888,5.9,1719,2.5468465399999998,193548,112,-0.8420062363147736,0.03746547643095255,0.001,193447,,
31892,5.85,1719,2.52065883,193566,112,-1.0290327966213226,0.0357708390802145,0.001,193464,,
31896,5.92,1720,2.5769965000000004,193597,112,-0.8961165904998779,0.03510833407441775,0.001,193496,,
31900,5.95,1720,2.57410299,193620,112,-1.0099875032901764,0.03650248423218727,0.001,193514,,
31904,5.94,1720,2.5992280899999995,193650,112,-0.9419748981793722,0.03105201479047537,0.001,193548,,
31908,5.95,1720,2.62279555,193674,112,-1.0308862328529358,0.031987136229872704,0.001,193572,,
31912,5.91,1721,2.57830867,193694,112,-0.9564105073610941,0.050290631130337715,0.001,193593,,
31916,5.88,1721,2.55275929,193714,112,-0.9079299867153168,0.035686285234987736,0.001,193611,,
31920,5.95,1721,2.5999482,193741,112,-0.9297141909599305,0.036728175770905286,0.001,193638,,
31924,5.94,1721,2.62892525,193764,112,-0.9486273527145386,0.04029879067093134,0.001,193658,,
31928,5.94,1722,2.61296473,193789,112,-0.9269795775413513,0.036971068009734154,0.001,193686,,
31932,5.85,1722,2.52772026,193808,112,-0.9686891138553619,0.04088709466159344,0.001,193707,,
31936,5.84,1722,2.5579973300000005,193833,112,-0.9137493729591369,0.06426339466124772,0.001,193731,,
31940,5.77,1722,2.50673598,193852,112,-1.0205902457237244,0.038460548501461744,0.001,193751,,
31944,5.85,1723,2.5213553099999997,193883,112,-1.094152256846428,0.03497665678150952,0.001,193778,,
31948,5.81,1723,2.47246553,193902,112,-0.9976082146167755,0.049607209861278534,0.001,193801,,
31952,5.9,1723,2.49238,193932,112,-0.9738338738679886,0.035426603098000796,0.001,193826,,
31956,5.81,1724,2.4692378900000005,193957,112,-1.0058982223272324,0.04106791896952523,0.001,193855,,
31960,5.81,1724,2.4334447900000002,193984,112,-1.0161074598630269,0.03366500015060107,0.001,193879,,
31964,5.87,1724,2.49113581,194008,112,-1.1100099484125774,0.04555619433522225,0.001,193906,,
31968,5.92,1724,2.5509697,194036,112,-0.921904182434082,0.03900987959720872,0.001,193931,,
31972,5.96,1725,2.5583259,194059,112,-1.0350072582562764,0.037110045179724695,0.001,193954,,
31976,5.9,1725,2.5218941600000004,194078,112,-0.7187968492507935,0.03459752798080444,0.001,193977,,
31980,5.9,1725,2.5197342000000003,194098,112,-0.9620312253634135,0.04411275833845139,0.001,193996,,
31984,5.99,1725,2.5333635500000007,194126,112,-0.9936384081840515,0.03384056149257554,0.001,194024,,
31988,6.03,1726,2.56530303,194151,112,-1.008398425579071,0.041914725489914414,0.001,194049,,
31992,6.04,1726,2.56463433,194170,112,-0.9394586682319641,0.03263835422694683,0.001,194067,,
31996,5.95,1726,2.4824393600000003,194192,112,-0.941756804784139,0.039523600786924365,0.001,194088,,
32000,5.95,1726,2.48906999,194215,112,-0.8338558971881866,0.0322934053838253,0.001,194111,,
32004,5.89,1727,2.46612934,194239,112,-1.0531032085418701,0.04474062360823154,0.001,194133,,
32008,5.86,1727,2.44855187,194260,112,-0.9755333364009857,0.03014461323618889,0.001,194155,,
32012,5.91,1727,2.4927256700000004,194285,112,-0.8989425599575043,0.035973817110061646,0.001,194181,,
32016,5.96,1727,2.52259021,194310,112,-0.9175277948379517,0.03244528795282046,0.001,194209,,
32020,5.96,1728,2.48135047,194337,112,-1.0455597937107086,0.03351761938797103,0.001,194231,,
32024,5.94,1728,2.4307990399999997,194358,112,-0.7371370593706766,0.032109994175178666,0.001,194257,,
32028,6.02,1728,2.5368070900000004,194391,112,-0.8477867394685745,0.03433322823709912,0.001,194289,,
32032,6.1,1728,2.5953586300000007,194418,112,-0.8073043078184128,0.036339013940758176,0.001,194313,,
32036,6.17,1729,2.62057608,194450,112,-0.8997592031955719,0.03361600055359304,0.001,194345,,
32040,6.25,1729,2.66302372,194477,112,-0.9310856858889262,0.0333652950823307,0.001,194370,,
32044,6.14,1729,2.60685204,194497,112,-0.9395141303539276,0.032940573245286944,0.001,194395,,
32048,6.14,1730,2.60847781,194516,112,-0.8426693479220072,0.040499449148774146,0.001,194414,,
32052,6.14,1730,2.6945578599999993,194546,112,-1.0578471273183823,0.033492007691945345,0.001,194440,,
32056,6.12,1730,2.66329022,194569,112,-0.9009377360343933,0.030169613286852838,0.001,194467,,
32060,6.11,1730,2.6384192100000003,194595,112,-0.9504590630531311,0.037304956931620836,0.001,194489,,
32064,6.18,1731,2.65627744,194626,112,-0.891448974609375,0.034555872157216075,0.001,194524,,
32068,6.14,1731,2.58709298,194650,112,-0.9485750595728556,0.03657252751290798,0.001,194546,,
32072,6.11,1731,2.5751735200000003,194670,112,-1.0204973618189495,0.03991088271141052,0.001,194568,,
32076,6.16,1731,2.6111097,194694,112,-0.8626938263575236,0.03703300803899765,0.001,194588,,
32080,6.2,1732,2.65338663,194718,112,-0.8463878631591797,0.042436465993523596,0.001,194616,,
32084,6.2,1732,2.6712873200000002,194746,112,-1.0043187141418457,0.03014119267463684,0.001,194643,,
32088,6.16,1732,2.6099682,194767,112,-1.0328823626041412,0.04148922394961119,0.001,194664,,
32092,6.23,1733,2.657399849999999,194793,112,-0.9050634106000265,0.04874479149778684,0.001,194689,,
32096,6.3,1733,2.7013449300000003,194822,112,-0.8886948227882385,0.041673460975289345,0.001,194720,,
32100,6.33,1733,2.74534546,194848,112,-0.9784962654113769,0.03274690732359886,0.001,194746,,
32104,6.32,1733,2.7286618199999997,194871,112,-1.0121198892593384,0.0376104973256588,0.001,194769,,
32108,6.31,1734,2.7157437100000004,194891,112,-0.9280049403508505,0.04679030552506447,0.001,194790,,
32112,6.3,1734,2.7165524,194915,112,-1.1732996702194214,0.03351239487528801,0.001,194813,,
32116,6.37,1734,2.74098686,194947,112,-0.9434148073196411,0.033455221354961394,0.001,194841,,
32120,6.39,1735,2.8325306699999997,194976,112,-0.9602289348840714,0.03697114313642184,0.001,194875,,
32124,6.41,1735,2.8550181400000008,194999,112,-0.882797360420227,0.040609550662338734,0.001,194898,,
,,,,195000,,-0.7491370439529419,0.03221866860985756,0.001,194902,2.9499375499999996,6.15
32128,6.34,1736,2.7690897100000003,195025,112,-0.9240565299987793,0.03804931901395321,0.001,194921,,
32132,6.26,1736,2.7220586500000006,195044,112,-0.9846872289975485,0.02909085676074028,0.001,194942,,
32136,6.27,1736,2.69743793,195077,112,-0.9498023509979248,0.02966729812324047,0.001,194974,,
32140,6.22,1737,2.6847414300000003,195099,112,-0.9674822688102722,0.03464558720588684,0.001,194997,,
32144,6.25,1737,2.70315635,195122,112,-0.8621183931827545,0.03780920337885618,0.001,195021,,
32148,6.34,1737,2.7769795500000005,195150,112,-0.9583515226840973,0.03492492390796542,0.001,195043,,
32152,6.28,1738,2.6681087800000007,195174,112,-0.9566812515258789,0.03560971915721893,0.001,195072,,
32156,6.28,1738,2.6739809400000003,195197,112,-1.0221507847309113,0.03576930165290833,0.001,195095,,
32160,6.23,1738,2.6553149400000002,195218,112,-0.9388977686564127,0.03568369336426258,0.001,195114,,
32164,6.18,1738,2.6280057900000005,195244,112,-1.1396174033482869,0.039000901579856875,0.001,195142,,
32168,6.18,1739,2.6479848899999996,195268,112,-1.016302466392517,0.04305072240531445,0.001,195166,,
32172,6.22,1739,2.7172224000000007,195292,112,-0.9792400201161703,0.03339155614376068,0.001,195190,,
32176,6.26,1739,2.7329479600000006,195320,112,-0.8985738515853882,0.03127137124538422,0.001,195215,,
32180,6.24,1740,2.6880476699999996,195342,112,-0.9796464741230011,0.03368857651948929,0.001,195237,,
32184,6.14,1740,2.66245346,195360,112,-0.6890067756175995,0.030720500741153955,0.001,195258,,
32188,6.17,1740,2.6686628100000003,195384,112,-0.9651728272438049,0.03997113183140755,0.001,195283,,
32192,6.13,1740,2.6262523599999996,195406,112,-0.9400893251101176,0.04863405376672745,0.001,195304,,
32196,6.09,1741,2.55631427,195431,112,-1.1183424592018127,0.034494498278945684,0.001,195329,,
32200,6.05,1741,2.50743085,195453,112,-0.9518933892250061,0.043839914724230766,0.001,195349,,
32204,6.18,1741,2.5611656999999997,195489,112,-1.0230279167493184,0.03730391019157001,0.001,195383,,
32208,6.31,1742,2.58502631,195522,112,-0.9631763696670532,0.033668138764121315,0.001,195415,,
32212,6.24,1742,2.49971413,195539,112,-1.0794515013694763,0.03470110800117254,0.001,195438,,
32216,6.13,1742,2.446290280000001,195560,112,-0.9887052327394485,0.04188777187040874,0.001,195458,,
32220,6.08,1743,2.3593301000000007,195584,112,-0.860809400677681,0.039279231103137136,0.001,195482,,
32224,6.06,1743,2.35870279,195605,112,-0.8965597748756409,0.03875481663271785,0.001,195504,,
32228,6.09,1743,2.35941487,195634,112,-0.8672367433706919,0.03678194945678115,0.001,195533,,
32232,6.17,1743,2.4161583300000005,195661,112,-0.8272193272908529,0.03698067832738161,0.001,195552,,
32236,6.08,1744,2.35695387,195685,112,-0.9307364970445633,0.030965397832915187,0.001,195583,,
32240,6.14,1744,2.39787417,195713,112,-1.0135433276494343,0.027368448674678802,0.001,195606,,
32244,6.19,1744,2.41015936,195741,112,-0.9419472515583038,0.03460397571325302,0.001,195635,,
32248,6.1,1745,2.3504252799999996,195760,112,-0.9843805034955343,0.027296732738614084,0.001,195658,,
32252,6.04,1745,2.34636443,195778,112,-0.8506641983985901,0.03450861666351557,0.001,195677,,
32256,6.1,1745,2.37100496,195807,112,-0.9254668354988098,0.028545608371496202,0.001,195702,,
32260,6.16,1746,2.37928682,195834,112,-0.9666987895965576,0.03729398548603058,0.001,195731,,
32264,6.12,1746,2.3370998900000006,195856,112,-0.9573327501614889,0.03751608580350876,0.001,195752,,
32268,6.13,1746,2.2589828,195881,112,-1.174532453219096,0.03460492969801029,0.001,195774,,
32272,6.12,1747,2.1306932100000004,195904,112,-0.8702845573425293,0.03618404269218445,0.001,195801,,
32276,6.11,1747,2.15166457,195931,112,-0.912668784459432,0.10454676151275635,0.001,195826,,
32280,6.11,1747,2.1121038599999995,195953,112,-1.0180393755435944,0.03956802096217871,0.001,195848,,
32284,6.18,1748,2.1050616099999995,195978,112,-1.002802848815918,0.050960153341293335,0.001,195876,,
32288,6.17,1748,2.0591899799999998,196001,112,-1.0126447975635529,0.032223480939865115,0.001,195899,,
32292,6.17,1748,2.06457318,196023,112,-0.9061598380406698,0.02999454364180565,0.001,195918,,
32296,6.11,1748,2.0114841400000003,196042,112,-1.0063401758670807,0.0370981153100729,0.001,195940,,
32300,6.11,1749,1.9799671,196064,112,-0.9205645620822906,0.034316089802554677,0.001,195962,,
32304,5.96,1749,1.88609958,196085,112,-1.0504661599795024,0.03295237819353739,0.001,195984,,
32308,5.83,1749,1.8393771500000005,196105,112,-0.967446357011795,0.032599285710603,0.001,196003,,
32312,5.9,1749,1.8327265100000003,196129,112,-1.0338657697041829,0.03971252404153347,0.001,196023,,
32316,5.99,1750,1.8781700900000002,196159,112,-0.8831434696912766,0.05339858215302229,0.001,196054,,
32320,5.97,1750,1.8605354699999994,196181,112,-1.0679474472999573,0.03577002976089716,0.001,196076,,
32324,6.02,1750,1.8128005600000001,196207,112,-0.919803778330485,0.04064583352633885,0.001,196103,,
32328,5.94,1750,1.7193326599999998,196228,112,-1.090990165869395,0.03641768395900726,0.001,196126,,
32332,5.9,1751,1.6320777000000004,196251,112,-0.9488394260406494,0.03161287261173129,0.001,196146,,
32336,5.94,1751,1.6764205399999996,196279,112,-0.9077775716781616,0.03621800740559896,0.001,196176,,
32340,5.88,1751,1.6064067199999998,196301,112,-1.0199233690897624,0.06106471754610539,0.001,196200,,
32344,5.8,1751,1.5301377600000001,196321,112,-0.9833842714627584,0.036634141206741334,0.001,196220,,
32348,5.81,1752,1.48011593,196341,112,-0.9900463422139486,0.03323121772458156,0.001,196239,,
32352,5.95,1752,1.5112820999999999,196373,112,-1.061831146478653,0.06286964689691861,0.001,196271,,
32356,5.85,1752,1.4374375499999998,196392,112,-0.7995010018348694,0.041724019683897495,0.001,196290,,
32360,5.85,1752,1.4576410699999998,196419,112,-0.8638461232185364,0.08633441478013992,0.001,196315,,
32364,5.89,1753,1.4691813500000002,196445,112,-1.0236382722854613,0.042651488756140075,0.001,196342,,
32368,5.93,1753,1.5301051099999998,196474,112,-1.059686541557312,0.04109801724553108,0.001,196367,,
32372,5.93,1753,1.6444698900000003,196497,112,-0.8593538999557495,0.04125506952404976,0.001,196396,,
32376,5.93,1754,1.6101580100000001,196524,112,-1.0145232528448105,0.03736473951074812,0.001,196419,,
32380,5.94,1754,1.6632973900000005,196547,112,-0.8832179605960846,0.03540898486971855,0.001,196441,,
32384,5.91,1754,1.66810219,196569,112,-0.6434068381786346,0.029614852741360664,0.001,196467,,
32388,5.91,1754,1.7271608799999998,196592,112,-1.0105414390563965,0.03301688237115741,0.001,196488,,
32392,5.95,1755,1.7472054599999998,196618,112,-0.9161468545595804,0.04409514660281794,0.001,196511,,
32396,5.93,1755,1.7892322800000002,196635,112,-0.9887738426526388,0.04199356697499752,0.001,196534,,
32400,5.92,1755,1.8031751,196656,112,-1.115660051504771,0.035982660949230194,0.001,196554,,
32404,5.94,1755,1.8530237200000004,196679,112,-0.8631610572338104,0.03676713018545082,0.001,196576,,
32408,6.03,1756,1.9332867400000004,196708,112,-0.8864960372447968,0.09054800122976303,0.001,196605,,
32412,6.04,1756,2.02648505,196733,112,-0.9405154883861542,0.037671168148517606,0.001,196631,,
32416,5.99,1756,2.01646576,196758,112,-1.0007882714271545,0.04110090115240642,0.001,196656,,
32420,6.06,1756,2.07079276,196787,112,-0.9082247217496237,0.03950322046875954,0.001,196681,,
32424,6.02,1757,2.0894042099999997,196809,112,-0.924488365650177,0.036287227645516396,0.001,196705,,
32428,6.07,1757,2.1457018199999998,196835,112,-0.8325555622577667,0.03701131325215101,0.001,196731,,
32432,6.03,1757,2.1919363499999998,196854,112,-0.9038892388343811,0.031764204427599904,0.001,196752,,
32436,5.94,1757,2.12860433,196873,112,-0.924039343992869,0.030604900792241096,0.001,196772,,
32440,5.98,1758,2.18308272,196899,112,-0.9671456098556519,0.03200790327456263,0.001,196794,,
32444,6.01,1758,2.25738806,196922,111,-0.9836305528879166,0.04202538888369288,0.001,196820,,
32448,6.05,1758,2.2975395599999997,196946,111,-0.9114328821500143,0.03920592119296392,0.001,196844,,
32452,5.94,1758,2.2926830299999996,196967,111,-1.05436110496521,0.03166419044137001,0.001,196865,,
32456,5.99,1758,2.2933606899999996,196991,111,-0.8682274520397186,0.03498370610177517,0.001,196889,,
32460,6.01,1759,2.30644794,197020,111,-0.9808091521263123,0.03835659883916378,0.001,196911,,
32464,5.97,1759,2.33398604,197042,111,-0.8834253251552582,0.04449209868907929,0.001,196937,,
32468,5.94,1759,2.3409839100000003,197068,111,-1.0495012700557709,0.03979294979944825,0.001,196966,,
32472,5.93,1759,2.32206984,197090,111,-1.0157532095909119,0.03525002300739288,0.001,196986,,
32476,5.88,1760,2.31767249,197112,111,-0.8770869572957357,0.0469710573554039,0.001,197010,,
32480,5.92,1760,2.32980997,197139,111,-0.9767897725105286,0.036038477439433336,0.001,197038,,
32484,5.92,1760,2.3434844999999997,197161,111,-1.0565043489138286,0.03490001087387403,0.001,197058,,
32488,5.98,1761,2.39718523,197190,111,-0.9326359510421753,0.03289810009300709,0.001,197087,,
32492,5.97,1761,2.4236335600000003,197215,111,-0.863676130771637,0.048879411071538925,0.001,197112,,
32496,6.02,1761,2.43568984,197237,111,-1.035138487815857,0.04134550504386425,0.001,197135,,
32500,5.98,1761,2.41926118,197254,111,-1.0464052557945251,0.035600051283836365,0.001,197153,,
32504,5.93,1761,2.36327192,197272,111,-0.896333634853363,0.0481548048555851,0.001,197171,,
32508,5.85,1762,2.25836458,197293,111,-0.9354576915502548,0.060154612575258525,0.001,197190,,
32512,5.82,1762,2.21603595,197315,111,-0.9277496933937073,0.039089403301477435,0.001,197210,,
32516,5.83,1762,2.22827765,197341,111,-0.9856582880020142,0.039861425384879114,0.001,197235,,
32520,5.78,1762,2.1939819000000003,197365,111,-0.8399454951286316,0.037579992993010417,0.001,197263,,
