time/total_timesteps,time/fps,time/episodes,rollout/ep_rew_mean,time/time_elapsed,rollout/ep_len_mean,train/critic_loss,train/learning_rate,train/ent_coef_loss,train/n_updates,train/actor_loss,train/ent_coef,eval/mean_reward,eval/mean_ep_length
85226,53,11908,3.563295409999999,1595,7.74,0.27187657356262207,0.0003,5.527044296264648,85125,-0.43400415778160095,0.009060420095920563,,
85253,53,11912,3.6327017500000007,1595,7.78,0.27994805574417114,0.0003,2.4738335609436035,85152,-0.5211104154586792,0.00908921379595995,,
85291,53,11916,3.7396492499999994,1596,7.93,0.2629050612449646,0.0003,2.2635910511016846,85190,-0.36661916971206665,0.009139366447925568,,
85317,53,11920,3.4927865999999996,1597,7.8,0.2325684130191803,0.0003,0.547719419002533,85216,-0.5589919686317444,0.00912815984338522,,
85353,53,11924,3.6206302,1597,7.86,0.2289569079875946,0.0003,-3.5774097442626953,85252,-0.5256789922714233,0.009078111499547958,,
85382,53,11928,3.5748823699999996,1598,7.8,0.21132755279541016,0.0003,0.701562762260437,85281,-0.4933003783226013,0.009035203605890274,,
85408,53,11932,3.69567414,1598,7.81,0.21072492003440857,0.0003,1.6446654796600342,85307,-0.5538676977157593,0.009041897021234035,,
85436,53,11936,3.6700164099999997,1599,7.75,0.24400734901428223,0.0003,-0.36426258087158203,85335,-0.42577624320983887,0.009020239114761353,,
85469,53,11940,3.5834262300000006,1599,7.71,0.18965059518814087,0.0003,1.0423572063446045,85368,-0.6257845163345337,0.009042758494615555,,
85497,53,11944,3.62911266,1600,7.72,0.4243181347846985,0.0003,-0.9199288487434387,85396,-0.46788033843040466,0.009073001332581043,,
85538,53,11948,3.7638169899999996,1600,7.83,0.2503202259540558,0.0003,4.392801761627197,85437,-0.6583995819091797,0.009088541381061077,,
85583,53,11952,3.97900594,1601,8.03,0.2579113245010376,0.0003,-1.3761134147644043,85482,-0.5779427886009216,0.009099634364247322,,
85616,53,11956,4.13452062,1602,8.11,0.2775340676307678,0.0003,-2.4596383571624756,85515,-0.6741865277290344,0.009030171670019627,,
85646,53,11960,4.25060081,1602,8.23,0.2831242084503174,0.0003,0.01687180995941162,85545,-0.579203724861145,0.009031899273395538,,
85685,53,11964,4.32712242,1603,8.35,0.22476890683174133,0.0003,-3.0117440223693848,85584,-0.47862961888313293,0.009012101218104362,,
85709,53,11968,4.18990797,1603,8.26,0.2134806215763092,0.0003,2.6389498710632324,85608,-0.5597689151763916,0.009030018001794815,,
85743,53,11972,4.2265656599999994,1604,8.23,0.2629266381263733,0.0003,-0.55016028881073,85642,-0.6029465198516846,0.009057690389454365,,
85766,53,11976,4.02318521,1604,8.06,0.2436937391757965,0.0003,-1.0820540189743042,85665,-0.17866680026054382,0.009050617925822735,,
85790,53,11980,4.02002516,1605,8.05,0.202068030834198,0.0003,2.70806884765625,85689,-0.4740203619003296,0.00905440840870142,,
85822,53,11984,4.059055730000001,1605,8.11,0.27475905418395996,0.0003,-0.26156359910964966,85721,-0.5129870176315308,0.009092832915484905,,
85842,53,11988,3.9331312300000008,1606,7.92,0.24472305178642273,0.0003,-1.9683735370635986,85741,-0.6180695295333862,0.009082216769456863,,
85877,53,11992,3.97322151,1606,7.95,0.25763022899627686,0.0003,-2.707698345184326,85776,-0.4577789604663849,0.009053497575223446,,
85908,53,11996,3.94698082,1607,7.88,0.2725449502468109,0.0003,1.020873785018921,85807,-0.5076009035110474,0.009040473960340023,,
85935,53,12000,3.953517019999999,1607,7.88,0.2392362803220749,0.0003,-3.6225976943969727,85834,-0.32175150513648987,0.009068707004189491,,
85969,53,12004,3.8580140599999995,1608,7.74,0.292603075504303,0.0003,0.8324396014213562,85868,-0.6460161209106445,0.00908417347818613,,
86006,53,12008,3.85733167,1609,7.8,0.24799995124340057,0.0003,-1.216001033782959,85905,-0.48031628131866455,0.00910894200205803,,
86049,53,12012,3.96469081,1609,7.96,0.2566763460636139,0.0003,1.2398523092269897,85948,-0.7375493049621582,0.009088879451155663,,
86097,53,12016,4.102475109999999,1610,8.06,0.2889964282512665,0.0003,-1.2525901794433594,85996,-0.6258518695831299,0.009054684080183506,,
86120,53,12020,4.1080770300000005,1611,8.03,0.24667000770568848,0.0003,0.14533159136772156,86019,-0.41268837451934814,0.00900824274867773,,
86165,53,12024,4.06050965,1611,8.12,0.2801428437232971,0.0003,3.0965161323547363,86064,-0.3419143557548523,0.008951866067945957,,
86194,53,12028,4.025692,1612,8.12,0.2386322319507599,0.0003,-0.3729706406593323,86093,-0.5157516002655029,0.008962411433458328,,
86235,53,12032,4.03980587,1612,8.27,0.27984505891799927,0.0003,1.0186337232589722,86134,-0.780475378036499,0.008976011537015438,,
86265,53,12036,4.08731494,1613,8.29,0.31264907121658325,0.0003,3.7590746879577637,86164,-0.6648675203323364,0.008996065706014633,,
86304,53,12040,4.080140879999999,1614,8.35,0.2553379535675049,0.0003,1.1624364852905273,86203,-0.5059382915496826,0.0090335663408041,,
86331,53,12044,4.0632696600000004,1614,8.34,0.24016036093235016,0.0003,-1.8803951740264893,86230,-0.43768006563186646,0.009039564058184624,,
86368,53,12048,3.92651584,1615,8.3,0.2580427825450897,0.0003,-1.837482213973999,86267,-0.45673874020576477,0.009066600352525711,,
86393,53,12052,3.7433789499999994,1615,8.1,0.3037334680557251,0.0003,-2.0621047019958496,86292,-0.33977341651916504,0.009070328436791897,,
86416,53,12056,3.57516278,1615,8.0,0.2503485381603241,0.0003,1.3653497695922852,86315,-0.6779649257659912,0.009012943133711815,,
86449,53,12060,3.6535368,1616,8.03,0.23572348058223724,0.0003,-4.858846664428711,86348,-0.41748735308647156,0.00904841348528862,,
86475,53,12064,3.5965635700000003,1617,7.9,0.2235315442085266,0.0003,-0.8881429433822632,86374,-0.6451801657676697,0.00906777661293745,,
86501,53,12068,3.67787316,1617,7.92,0.3012257218360901,0.0003,-1.5498050451278687,86400,-0.44873300194740295,0.009089373052120209,,
86539,53,12072,3.72862891,1618,7.96,0.21427465975284576,0.0003,-2.166916608810425,86438,-0.3896954357624054,0.00911499373614788,,
86576,53,12076,3.8428315100000003,1618,8.1,0.3146788477897644,0.0003,-1.1363294124603271,86475,-0.48842474818229675,0.009102065116167068,,
86606,53,12080,3.8331917599999996,1619,8.16,0.22655092179775238,0.0003,-0.04219597578048706,86505,-0.7195101380348206,0.009108325466513634,,
86648,53,12084,3.8333218200000005,1620,8.26,0.2414214164018631,0.0003,-2.7678351402282715,86547,-0.24690625071525574,0.00914918165653944,,
86688,53,12088,3.9569259199999998,1620,8.46,0.2725709080696106,0.0003,-0.2476620078086853,86587,-0.41356781125068665,0.009201969020068645,,
86724,53,12092,3.9156588800000005,1621,8.47,0.2219504415988922,0.0003,0.18185533583164215,86623,-0.48419469594955444,0.009207437746226788,,
86758,53,12096,3.957109500000001,1621,8.5,0.2829679846763611,0.0003,-0.7634721994400024,86657,-0.5047640800476074,0.009237609803676605,,
86796,53,12100,4.091788950000001,1622,8.61,0.19879284501075745,0.0003,-0.4625394940376282,86695,-0.3506162166595459,0.009228254668414593,,
86823,53,12104,4.0540147,1622,8.54,0.20735900104045868,0.0003,-2.4963417053222656,86722,-0.2274143397808075,0.009247212670743465,,
86856,53,12108,4.031487609999999,1623,8.5,0.29838547110557556,0.0003,-0.306180477142334,86755,-0.4193229079246521,0.009270988404750824,,
86889,53,12112,3.9373387799999993,1623,8.4,0.22058811783790588,0.0003,-2.5525729656219482,86788,-0.4071994125843048,0.009313014335930347,,
86919,53,12116,3.7017828299999995,1624,8.22,0.17380420863628387,0.0003,-0.3741586208343506,86818,-0.42699483036994934,0.009335222654044628,,
86942,53,12120,3.65413506,1624,8.22,0.2156054526567459,0.0003,0.09673428535461426,86841,-0.45307356119155884,0.009306341409683228,,
86971,53,12124,3.5855103500000003,1625,8.06,0.30438846349716187,0.0003,0.9010487794876099,86870,-0.6960665583610535,0.009291058406233788,,
87002,53,12128,3.6333344899999993,1625,8.08,0.2387087643146515,0.0003,1.390167236328125,86901,-0.5832905173301697,0.009313449263572693,,
87035,53,12132,3.59189717,1626,8.0,0.23109585046768188,0.0003,0.08693265914916992,86934,-0.5311582684516907,0.009310198947787285,,
87066,53,12136,3.55606046,1626,8.01,0.2309020757675171,0.0003,-1.5668134689331055,86965,-0.33084747195243835,0.009295311756432056,,
87118,53,12140,3.7487060799999994,1627,8.14,0.2107592523097992,0.0003,-1.9528110027313232,87017,-0.3539164364337921,0.009233047254383564,,
87146,53,12144,3.7289142999999996,1628,8.15,0.2872390151023865,0.0003,0.5784838199615479,87045,-0.2520265281200409,0.009189983829855919,,
87167,53,12148,3.6436703699999993,1628,7.99,0.23607641458511353,0.0003,2.5271589756011963,87066,-0.35128021240234375,0.009180072695016861,,
87198,53,12152,3.68489637,1629,8.05,0.2508496046066284,0.0003,0.07413268089294434,87097,-0.4821168780326843,0.009217998012900352,,
87236,53,12156,3.8241394499999997,1629,8.2,0.2563685178756714,0.0003,2.1786584854125977,87135,-0.7083578705787659,0.00920671783387661,,
87261,53,12160,3.67168342,1630,8.12,0.2101598083972931,0.0003,-0.3259815275669098,87160,-0.5836315155029297,0.009223063476383686,,
87287,53,12164,3.61482347,1630,8.12,0.3488956689834595,0.0003,1.4096364974975586,87186,-0.349344938993454,0.00921623595058918,,
87315,53,12168,3.6159746599999996,1631,8.14,0.24298660457134247,0.0003,3.133763313293457,87214,-0.6177377700805664,0.00918341800570488,,
87349,53,12172,3.5824758300000004,1631,8.1,0.23621924221515656,0.0003,-0.7026252746582031,87248,-0.3815562129020691,0.009155452251434326,,
87375,53,12176,3.4798231299999998,1632,7.99,0.2609184980392456,0.0003,-5.44974422454834,87274,-0.17131614685058594,0.009142762050032616,,
87405,53,12180,3.5279291699999997,1632,7.99,0.21678604185581207,0.0003,-1.256255865097046,87304,-0.4446253776550293,0.00912356935441494,,
87438,53,12184,3.4968248699999993,1633,7.9,0.25067853927612305,0.0003,2.4557433128356934,87337,-0.44382011890411377,0.009141253307461739,,
87464,53,12188,3.4252189200000007,1633,7.76,0.22580011188983917,0.0003,-4.561905860900879,87363,-0.7516469955444336,0.009209844283759594,,
87498,53,12192,3.46977744,1634,7.74,0.27918750047683716,0.0003,1.6193795204162598,87397,-0.3701854944229126,0.009231009520590305,,
87527,53,12196,3.41476188,1634,7.69,0.20874382555484772,0.0003,0.769129753112793,87426,-0.533308744430542,0.00926815066486597,,
87559,53,12200,3.2520574299999994,1635,7.63,0.27969783544540405,0.0003,0.944443941116333,87458,-0.6356281638145447,0.009269180707633495,,
87587,53,12204,3.2736633399999993,1635,7.64,0.2535723149776459,0.0003,0.5893962383270264,87486,-0.3323398530483246,0.00928809866309166,,
87614,53,12208,3.2485654200000003,1636,7.58,0.24527016282081604,0.0003,0.08726167678833008,87513,-0.4927061200141907,0.009295618161559105,,
87640,53,12212,3.16486176,1636,7.51,0.23945088684558868,0.0003,-2.597108840942383,87539,-0.43456509709358215,0.009297333657741547,,
87670,53,12216,3.18370562,1637,7.51,0.2336093783378601,0.0003,-2.524333953857422,87569,-0.3430076241493225,0.009299231693148613,,
87702,53,12220,3.2637033300000002,1637,7.6,0.24547260999679565,0.0003,-0.9265868663787842,87601,-0.45051097869873047,0.009293198585510254,,
87732,53,12224,3.2674611,1638,7.61,0.24007219076156616,0.0003,3.674485683441162,87631,-0.5721454620361328,0.009278006851673126,,
87779,53,12228,3.3360100399999992,1639,7.77,0.21293604373931885,0.0003,0.10732591152191162,87678,-0.5530279874801636,0.009352358058094978,,
87801,53,12232,3.3073899,1639,7.66,0.22827263176441193,0.0003,-2.0313239097595215,87700,-0.4635905623435974,0.009350458160042763,,
87831,53,12236,3.300790910000001,1639,7.65,0.19631041586399078,0.0003,0.40261489152908325,87730,-0.29783016443252563,0.00934226717799902,,
87856,53,12240,3.05235404,1640,7.38,0.2686552405357361,0.0003,-0.7608284950256348,87755,-0.6733809113502502,0.009370298124849796,,
87893,53,12244,3.2324236799999992,1641,7.47,0.20874600112438202,0.0003,0.7236747741699219,87792,-0.3219958543777466,0.009368841536343098,,
87940,53,12248,3.399699109999999,1641,7.73,0.3202900290489197,0.0003,-0.2264845371246338,87839,-0.38152074813842773,0.009407635778188705,,
87975,53,12252,3.43766214,1642,7.77,0.2467397302389145,0.0003,2.740333080291748,87874,-0.45846429467201233,0.00938746239989996,,
88012,53,12256,3.41177467,1643,7.76,0.3002063035964966,0.0003,-1.4837465286254883,87911,-0.4569913148880005,0.009383121505379677,,
88039,53,12260,3.3784052300000003,1643,7.78,0.25294482707977295,0.0003,-3.89711856842041,87938,-0.38392508029937744,0.009371267631649971,,
88072,53,12264,3.4242613299999998,1644,7.85,0.20835793018341064,0.0003,-0.03155100345611572,87971,-0.27180811762809753,0.009375111199915409,,
88098,53,12268,3.4082738500000005,1644,7.83,0.19973839819431305,0.0003,0.39858174324035645,87997,-0.43859192728996277,0.009409413672983646,,
88135,53,12272,3.5302440300000004,1645,7.86,0.24537715315818787,0.0003,1.3513858318328857,88034,-0.7218384742736816,0.00944651011377573,,
88169,53,12276,3.57868696,1646,7.94,0.21107983589172363,0.0003,2.651196002960205,88068,-0.6667217016220093,0.009467082098126411,,
88196,53,12280,3.5647774099999996,1646,7.91,0.24970954656600952,0.0003,-3.6409754753112793,88095,-0.27678894996643066,0.009472650475800037,,
88232,53,12284,3.60768799,1647,7.94,0.31792542338371277,0.0003,1.3181449174880981,88131,-0.708918571472168,0.009488612413406372,,
88259,53,12288,3.5909909499999997,1647,7.95,0.27033817768096924,0.0003,0.6411608457565308,88158,-0.20554329454898834,0.009510287083685398,,
88284,53,12292,3.49757672,1648,7.86,0.2688283622264862,0.0003,-0.03717231750488281,88183,-0.5359725952148438,0.009522906504571438,,
88317,53,12296,3.5557659499999996,1648,7.9,0.2501062750816345,0.0003,-1.1113464832305908,88216,-0.37016773223876953,0.009482511319220066,,
88353,53,12300,3.6629833399999994,1649,7.94,0.21046841144561768,0.0003,-1.1595228910446167,88252,-0.34188318252563477,0.00945062842220068,,
88374,53,12304,3.5624291,1649,7.87,0.3191828727722168,0.0003,1.4445537328720093,88273,-0.6052260994911194,0.00944153405725956,,
88406,53,12308,3.5903489200000003,1650,7.92,0.248453289270401,0.0003,-2.3035454750061035,88305,-0.4406943917274475,0.009429899044334888,,
88441,53,12312,3.6020374499999996,1651,8.01,0.24871894717216492,0.0003,-1.6390820741653442,88340,-0.34177571535110474,0.009356684982776642,,
88465,53,12316,3.5699721999999996,1651,7.95,0.22333186864852905,0.0003,1.3528419733047485,88364,-0.48855480551719666,0.009367684833705425,,
88500,53,12320,3.57569751,1652,7.98,0.27254244685173035,0.0003,-0.636625349521637,88399,-0.3105066418647766,0.009382382966578007,,
88536,53,12324,3.6607208699999996,1652,8.04,0.20780053734779358,0.0003,-1.9344028234481812,88435,-0.47951340675354004,0.009382427670061588,,
88572,53,12328,3.5351652799999993,1653,7.93,0.23677214980125427,0.0003,1.7526814937591553,88471,-0.5281701683998108,0.009353031404316425,,
88603,53,12332,3.6407368000000004,1654,8.02,0.241119384765625,0.0003,-0.2665175199508667,88502,-0.3713103234767914,0.00934393797069788,,
88638,53,12336,3.5907639999999996,1654,8.07,0.27105575799942017,0.0003,-0.5803031325340271,88537,-0.5647368431091309,0.009320962242782116,,
88686,53,12340,3.91630274,1655,8.3,0.24441508948802948,0.0003,-1.7579816579818726,88585,-0.2737441956996918,0.009259801357984543,,
88707,53,12344,3.7132446700000004,1655,8.14,0.2888057827949524,0.0003,2.139901876449585,88606,-0.5230519771575928,0.009221748448908329,,
88728,53,12348,3.5393398099999995,1656,7.88,0.21562299132347107,0.0003,-2.2574095726013184,88627,-0.41829216480255127,0.009198508225381374,,
88771,53,12352,3.66645233,1656,7.96,0.32903388142585754,0.0003,0.6944079399108887,88670,-0.452875018119812,0.00913773663341999,,
88797,53,12356,3.5676181099999997,1657,7.85,0.27232813835144043,0.0003,0.10828515887260437,88696,-0.6828142404556274,0.009179512970149517,,
88817,53,12360,3.5856212800000002,1657,7.78,0.20066046714782715,0.0003,-1.3238000869750977,88716,-0.426728755235672,0.009211249649524689,,
88845,53,12364,3.5815724299999996,1658,7.73,0.20893722772598267,0.0003,-0.11187475919723511,88744,-0.5444314479827881,0.009232730604708195,,
88877,53,12368,3.6688989,1658,7.79,0.2522900700569153,0.0003,-0.24748194217681885,88776,-0.5536247491836548,0.009246988222002983,,
88917,53,12372,3.68249077,1659,7.82,0.20079612731933594,0.0003,-1.4424545764923096,88816,-0.3144117593765259,0.009292038157582283,,
88958,53,12376,3.89756879,1660,7.89,0.27244997024536133,0.0003,-3.514049530029297,88857,-0.4374469518661499,0.009315003640949726,,
88987,53,12380,3.8784376899999997,1660,7.91,0.24671515822410583,0.0003,0.2878362536430359,88886,-0.3772507309913635,0.009328093379735947,,
89018,53,12384,3.88742189,1661,7.86,0.24658241868019104,0.0003,-0.07528971135616302,88917,-0.5868635177612305,0.00928965862840414,,
89051,53,12388,3.93683844,1661,7.92,0.2282431423664093,0.0003,-0.6361640691757202,88950,-0.31068873405456543,0.009265848435461521,,
89086,53,12392,4.07875328,1662,8.02,0.2395840287208557,0.0003,-1.8143501281738281,88985,-0.3489217162132263,0.009267532266676426,,
89119,53,12396,4.06089431,1662,8.02,0.2602899372577667,0.0003,2.5520341396331787,89018,-0.594066321849823,0.009243682026863098,,
89155,53,12400,4.07293914,1663,8.02,0.22770705819129944,0.0003,-0.46499666571617126,89054,-0.6108874082565308,0.009247275069355965,,
89179,53,12404,4.080546030000001,1664,8.05,0.2980503737926483,0.0003,-0.637687087059021,89078,-0.546819269657135,0.009248928166925907,,
89202,53,12408,4.0715040799999995,1664,7.96,0.31323593854904175,0.0003,0.09615328907966614,89101,-0.5931563377380371,0.009253154508769512,,
89238,53,12412,4.204511800000001,1664,7.97,0.186555877327919,0.0003,0.6612126231193542,89137,-0.48221880197525024,0.009256658144295216,,
89276,53,12416,4.36181772,1665,8.11,0.22600242495536804,0.0003,1.908712387084961,89175,-0.314822793006897,0.009276745840907097,,
89309,53,12420,4.39506032,1666,8.09,0.269635945558548,0.0003,0.09873700141906738,89208,-0.6077706217765808,0.00929558277130127,,
89337,53,12424,4.278414079999999,1666,8.01,0.2709784507751465,0.0003,0.997406005859375,89236,-0.5425353646278381,0.009300964884459972,,
89363,53,12428,4.21074467,1666,7.91,0.21615515649318695,0.0003,-2.256039619445801,89262,-0.3860979974269867,0.00929274596273899,,
89392,53,12432,4.13871816,1667,7.89,0.22674785554409027,0.0003,-3.1055188179016113,89291,-0.3833414912223816,0.009333948604762554,,
89421,53,12436,4.197895089999999,1667,7.83,0.2424665093421936,0.0003,4.209770202636719,89320,-0.5274643301963806,0.009315003640949726,,
89454,53,12440,3.933274660000001,1668,7.68,0.3423527479171753,0.0003,2.6650967597961426,89353,-0.41691261529922485,0.009316083043813705,,
